dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,t
01/04/2020,1,1,2020,0.0,21.0,Corse,REG-94,REG-94,0,2020.2486338797814
02/04/2020,1,1,2020,0.0,7.0,Guadeloupe,REG-01,REG-01,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,3.0,Martinique,REG-02,REG-02,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2513661202186
02/04/2020,1,1,2020,116.0,2.0,Mayotte,REG-06,REG-06,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,1571.0,Île-de-France,REG-11,REG-11,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,84.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,271.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,81.0,Normandie,REG-28,REG-28,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,370.0,Hauts-de-France,REG-32,REG-32,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,1178.0,Grand Est,REG-44,REG-44,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,92.0,Pays de la Loire,REG-52,REG-52,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,63.0,Bretagne,REG-53,REG-53,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,94.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,119.0,Occitanie,REG-76,REG-76,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,404.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,141.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2513661202186
02/04/2020,1,1,2020,0.0,23.0,Corse,REG-94,REG-94,0,2020.2513661202186
03/04/2020,1,1,2020,0.0,8.0,Guadeloupe,REG-01,REG-01,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,3.0,Martinique,REG-02,REG-02,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2540983606557
03/04/2020,1,1,2020,128.0,2.0,Mayotte,REG-06,REG-06,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,1791.0,Île-de-France,REG-11,REG-11,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,98.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,303.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,93.0,Normandie,REG-28,REG-28,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,438.0,Hauts-de-France,REG-32,REG-32,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,1311.0,Grand Est,REG-44,REG-44,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,109.0,Pays de la Loire,REG-52,REG-52,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,69.0,Bretagne,REG-53,REG-53,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,100.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,131.0,Occitanie,REG-76,REG-76,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,448.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,161.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2540983606557
03/04/2020,1,1,2020,0.0,26.0,Corse,REG-94,REG-94,0,2020.2540983606557
04/04/2020,1,1,2020,0.0,8.0,Guadeloupe,REG-01,REG-01,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,3.0,Martinique,REG-02,REG-02,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,1967.0,Île-de-France,REG-11,REG-11,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,106.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,323.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,99.0,Normandie,REG-28,REG-28,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,488.0,Hauts-de-France,REG-32,REG-32,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,1402.0,Grand Est,REG-44,REG-44,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,118.0,Pays de la Loire,REG-52,REG-52,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,75.0,Bretagne,REG-53,REG-53,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,111.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,148.0,Occitanie,REG-76,REG-76,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,478.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,178.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2568306010928
04/04/2020,1,1,2020,0.0,26.0,Corse,REG-94,REG-94,0,2020.2568306010928
05/04/2020,1,1,2020,0.0,8.0,Guadeloupe,REG-01,REG-01,0,2020.25956284153
05/04/2020,1,1,2020,0.0,3.0,Martinique,REG-02,REG-02,0,2020.25956284153
05/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.25956284153
05/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.25956284153
05/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.25956284153
05/04/2020,1,1,2020,0.0,2107.0,Île-de-France,REG-11,REG-11,0,2020.25956284153
05/04/2020,1,1,2020,0.0,115.0,Centre-Val de Loire,REG-24,REG-24,0,2020.25956284153
05/04/2020,1,1,2020,0.0,341.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.25956284153
05/04/2020,1,1,2020,0.0,111.0,Normandie,REG-28,REG-28,0,2020.25956284153
05/04/2020,1,1,2020,0.0,520.0,Hauts-de-France,REG-32,REG-32,0,2020.25956284153
05/04/2020,1,1,2020,0.0,1471.0,Grand Est,REG-44,REG-44,0,2020.25956284153
05/04/2020,1,1,2020,0.0,123.0,Pays de la Loire,REG-52,REG-52,0,2020.25956284153
05/04/2020,1,1,2020,0.0,81.0,Bretagne,REG-53,REG-53,0,2020.25956284153
05/04/2020,1,1,2020,0.0,120.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.25956284153
05/04/2020,1,1,2020,0.0,158.0,Occitanie,REG-76,REG-76,0,2020.25956284153
05/04/2020,1,1,2020,0.0,508.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.25956284153
05/04/2020,1,1,2020,0.0,195.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.25956284153
05/04/2020,1,1,2020,0.0,26.0,Corse,REG-94,REG-94,0,2020.25956284153
06/04/2020,1,1,2020,0.0,8.0,Guadeloupe,REG-01,REG-01,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,4.0,Martinique,REG-02,REG-02,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,2355.0,Île-de-France,REG-11,REG-11,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,132.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,367.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,127.0,Normandie,REG-28,REG-28,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,577.0,Hauts-de-France,REG-32,REG-32,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,1574.0,Grand Est,REG-44,REG-44,0,2020.2622950819673
06/04/2020,1,1,2020,1412.0,164.0,Pays de la Loire,REG-52,REG-52,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,88.0,Bretagne,REG-53,REG-53,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,138.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,172.0,Occitanie,REG-76,REG-76,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,555.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,231.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2622950819673
06/04/2020,1,1,2020,0.0,30.0,Corse,REG-94,REG-94,0,2020.2622950819673
07/04/2020,1,1,2020,0.0,8.0,Guadeloupe,REG-01,REG-01,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,4.0,Martinique,REG-02,REG-02,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,2627.0,Île-de-France,REG-11,REG-11,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,140.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,396.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,147.0,Normandie,REG-28,REG-28,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,635.0,Hauts-de-France,REG-32,REG-32,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,1674.0,Grand Est,REG-44,REG-44,0,2020.2650273224044
07/04/2020,1,1,2020,1494.0,182.0,Pays de la Loire,REG-52,REG-52,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,97.0,Bretagne,REG-53,REG-53,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,152.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,180.0,Occitanie,REG-76,REG-76,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,600.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,253.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2650273224044
07/04/2020,1,1,2020,0.0,32.0,Corse,REG-94,REG-94,0,2020.2650273224044
08/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,4.0,Martinique,REG-02,REG-02,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,2850.0,Île-de-France,REG-11,REG-11,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,154.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,412.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,165.0,Normandie,REG-28,REG-28,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,679.0,Hauts-de-France,REG-32,REG-32,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,1781.0,Grand Est,REG-44,REG-44,0,2020.2677595628415
08/04/2020,1,1,2020,1630.0,194.0,Pays de la Loire,REG-52,REG-52,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,107.0,Bretagne,REG-53,REG-53,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,165.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,195.0,Occitanie,REG-76,REG-76,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,654.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,269.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2677595628415
08/04/2020,1,1,2020,0.0,32.0,Corse,REG-94,REG-94,0,2020.2677595628415
09/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,5.0,Martinique,REG-02,REG-02,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,3040.0,Île-de-France,REG-11,REG-11,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,164.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,427.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,179.0,Normandie,REG-28,REG-28,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,715.0,Hauts-de-France,REG-32,REG-32,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,1854.0,Grand Est,REG-44,REG-44,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,158.0,Pays de la Loire,REG-52,REG-52,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,109.0,Bretagne,REG-53,REG-53,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,173.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,203.0,Occitanie,REG-76,REG-76,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,685.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,286.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2704918032787
09/04/2020,1,1,2020,0.0,34.0,Corse,REG-94,REG-94,0,2020.2704918032787
10/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,5.0,Martinique,REG-02,REG-02,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,3300.0,Île-de-France,REG-11,REG-11,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,179.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,459.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,188.0,Normandie,REG-28,REG-28,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,762.0,Hauts-de-France,REG-32,REG-32,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,1952.0,Grand Est,REG-44,REG-44,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,169.0,Pays de la Loire,REG-52,REG-52,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,121.0,Bretagne,REG-53,REG-53,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,174.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,222.0,Occitanie,REG-76,REG-76,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,721.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,299.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,35.0,Corse,REG-94,REG-94,0,2020.2732240437158
11/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.275956284153
11/04/2020,1,1,2020,0.0,5.0,Martinique,REG-02,REG-02,0,2020.275956284153
11/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.275956284153
11/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.275956284153
11/04/2020,1,1,2020,0.0,3.0,Mayotte,REG-06,REG-06,0,2020.275956284153
11/04/2020,1,1,2020,0.0,3416.0,Île-de-France,REG-11,REG-11,0,2020.275956284153
11/04/2020,1,1,2020,0.0,193.0,Centre-Val de Loire,REG-24,REG-24,0,2020.275956284153
11/04/2020,1,1,2020,0.0,478.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.275956284153
11/04/2020,1,1,2020,0.0,196.0,Normandie,REG-28,REG-28,0,2020.275956284153
11/04/2020,1,1,2020,0.0,806.0,Hauts-de-France,REG-32,REG-32,0,2020.275956284153
11/04/2020,1,1,2020,0.0,2008.0,Grand Est,REG-44,REG-44,0,2020.275956284153
11/04/2020,1,1,2020,0.0,178.0,Pays de la Loire,REG-52,REG-52,0,2020.275956284153
11/04/2020,1,1,2020,0.0,129.0,Bretagne,REG-53,REG-53,0,2020.275956284153
11/04/2020,1,1,2020,0.0,180.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.275956284153
11/04/2020,1,1,2020,0.0,233.0,Occitanie,REG-76,REG-76,0,2020.275956284153
11/04/2020,1,1,2020,0.0,755.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.275956284153
11/04/2020,1,1,2020,0.0,317.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.275956284153
11/04/2020,1,1,2020,0.0,36.0,Corse,REG-94,REG-94,0,2020.275956284153
12/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.27868852459
12/04/2020,1,1,2020,0.0,6.0,Martinique,REG-02,REG-02,0,2020.27868852459
12/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.27868852459
12/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.27868852459
12/04/2020,1,1,2020,0.0,3.0,Mayotte,REG-06,REG-06,0,2020.27868852459
12/04/2020,1,1,2020,0.0,3548.0,Île-de-France,REG-11,REG-11,0,2020.27868852459
12/04/2020,1,1,2020,0.0,201.0,Centre-Val de Loire,REG-24,REG-24,0,2020.27868852459
12/04/2020,1,1,2020,0.0,500.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.27868852459
12/04/2020,1,1,2020,0.0,201.0,Normandie,REG-28,REG-28,0,2020.27868852459
12/04/2020,1,1,2020,0.0,840.0,Hauts-de-France,REG-32,REG-32,0,2020.27868852459
12/04/2020,1,1,2020,0.0,2064.0,Grand Est,REG-44,REG-44,0,2020.27868852459
12/04/2020,1,1,2020,0.0,182.0,Pays de la Loire,REG-52,REG-52,0,2020.27868852459
12/04/2020,1,1,2020,0.0,132.0,Bretagne,REG-53,REG-53,0,2020.27868852459
12/04/2020,1,1,2020,0.0,190.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.27868852459
12/04/2020,1,1,2020,0.0,239.0,Occitanie,REG-76,REG-76,0,2020.27868852459
12/04/2020,1,1,2020,0.0,773.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.27868852459
12/04/2020,1,1,2020,0.0,328.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.27868852459
12/04/2020,1,1,2020,0.0,36.0,Corse,REG-94,REG-94,0,2020.27868852459
